,0
636,1581796.7354426335
637,1577949.5004157526
638,1582751.0680812385
639,1569267.5984221166
640,1580865.4565176563
641,1586336.4925294819
642,1608799.0187425637
643,1606849.0986124813
644,1607264.951281026
645,1587838.3468591627
646,1556979.5650878728
647,1557853.3097781483
648,1547387.570643425
649,1541476.8548620304
650,1501702.478494112
651,1508233.3605033811
652,1433008.6253112894
653,1433497.9847347895
654,1351595.9765276576
655,1412865.1139589832
656,1331562.222306988
657,1394029.1641830993
658,1400963.8880919118
659,1425117.8470914904
660,1415806.8946005881
661,1414812.4080518626
662,1359473.8074092644
663,1346534.0803398595
664,1331497.2739560048
665,1365555.1046514956
666,1387855.7538379806
667,1367772.700455082
668,1385782.1781420584
669,1426428.2415426897
670,1422404.8431546325
671,1433054.5011232442
672,1406092.7854488776
673,1367358.7356077656
674,1351219.5555898696
675,1388841.2803777554
676,1371990.031368126
677,1334285.24096014
678,1344458.2530901455
679,1352572.6034813344
680,1370937.543946372
681,1399193.966974683
682,1401406.5445015528
683,1384432.1417162013
684,1378322.057808158
685,1331914.696384598
686,1269675.8780019975
687,1281688.6956114825
688,1317745.2545213727
689,1336000.9741314808
690,1299723.669606189
691,1317720.0426585341
692,1277939.727600712
693,1246052.6895135003
694,1276436.628906685
695,1291952.9382640992
696,1320393.5266075986
697,1307094.0862866505
698,1350693.2457643498
699,1350947.8878243049
700,1372332.0444021716
701,1355671.4476460558
702,1374043.6532058134
703,1344061.279749108
704,1385786.8609202986
705,1366368.096509784
706,1372588.639816408
707,1397493.97557757
708,1416967.4706279903
709,1373449.2714246481
710,1396574.7008801051
711,1465493.4728993129
712,1460150.5351229634
713,1418581.2788142408
714,1378600.8506085365
715,1402763.085872733
716,1426311.6613735657
717,1412451.652396674
718,1421981.8857069742
719,1447659.2269816324
720,1388599.8801964407
721,1399915.9002599588
722,1431226.642045233
723,1417501.339129245
724,1414650.3341050902
725,1388399.5095059075
726,1363655.565081061
727,1364991.342261608
728,1338110.4410032432
729,1328402.528755816
730,1301420.324751346
731,1303394.5875216813
732,1333898.3656731932
733,1335473.6258553748
734,1397701.623014832
735,1388343.846636792
736,1393059.820900983
737,1407486.2646056744
738,1416486.6893839287
739,1427994.670185539
740,1391642.3272877228
741,1414203.4498088134
742,1386349.5852041868
743,1368980.253667951
744,1356771.0419104598
745,1363263.3560238278
746,1364476.9727963635
747,1344972.6820045453
748,1387966.2801978937
749,1392318.255618796
750,1406338.6311236278
751,1421493.3929948853
752,1416243.5752165648
753,1397833.2620935135
754,1413127.4011655482
755,1407091.9471062354
756,1440510.5399201591
757,1441546.9457805583
758,1439511.1526297852
759,1432680.9091062718
760,1438663.598378611
761,1459127.2474776148
762,1464612.1397845533
763,1478135.295919163
764,1462964.600516956
765,1468524.4023733193
766,1495663.2348800201
767,1505962.7149029835
768,1510708.6023551584
769,1508302.1859032786
770,1515309.002097774
771,1519880.973049404
772,1520417.1648497556
